Nombre,Linea,ano,Ingreso,
ASOCIACION DE CABLE VISION SAN JACINTO,TELEVISION DE PAGA,2018,159513,
AT&T GLOBAL NETWORK SERVICES DEL PERU ,INTERNET FIJO,2018,66434,
AT&T GLOBAL NETWORK SERVICES DEL PERU ,VENTA Y ALQUILER DE EQUIPOS,2018,188700,
AT&T GLOBAL NETWORK SERVICES DEL PERU ,TRANSMISION DE DATOS Y ALQUILER DE CIRCUITOS,2018,22328156,
AXESAT PERU ,INTERNET FIJO,2018,17124463,
AZTECA COMUNICACIONES PERU ,TRANSMISION DE DATOS Y ALQUILER DE CIRCUITOS,2018,14322448,
BEST CABLE PERU ,TELEVISION DE PAGA,2018,27313721,
BT LATAM PERU  ,INTERNET FIJO,2018,1227327,
BT LATAM PERU  ,TRANSMISION DE DATOS Y ALQUILER DE CIRCUITOS,2018,9150337,
BT LATAM PERU  ,OTROS INGRESOS OPERATIVOS,2018,14448424,
CABLE CONTA ,TELEVISION DE PAGA,2018,480838,
CABLE INCA ,TELEVISION DE PAGA,2018,152020,
CABLE JAEN ,TELEVISION DE PAGA,2018,2463672,
CABLE MAX ,TELEVISION DE PAGA,2018,544273,
CABLE ORIENTE PERUANO ,TELEVISION DE PAGA,2018,1065116,
CABLE PACIFICO ,VENTA Y ALQUILER DE EQUIPOS,2018,42949,
CABLE PACIFICO ,TELEVISION DE PAGA,2018,846850,
CABLE PREMIUM TV ,TELEVISION DE PAGA,2018,64129,
CABLE RED PERU S.R.L,TELEVISION DE PAGA,2018,473574,
CABLE SAUCE TV ,TELEVISION DE PAGA,2018,58135,
CABLE SISTEMAS ,TELEVISION DE PAGA,2018,808503,
CABLE STAR ,TELEVISION DE PAGA,2018,91598,
CABLE SUR TELECOMUNICACIONES ,TELEVISION DE PAGA,2018,967408,
CABLE VISION LORETO ,OTROS INGRESOS OPERATIVOS,2018,148308,
CABLE VISION LORETO ,TELEVISION DE PAGA,2018,9982438,
CABLE YURIMAGUAS ,TELEVISION DE PAGA,2018,932574,
CABLECOM ,TELEVISION DE PAGA,2018,363267,
CABLEMAX ,TELEVISION DE PAGA,2018,428917,
CABLENORTV ,INTERNET FIJO,2018,339784,
CABLENORTV ,TELEVISION DE PAGA,2018,6974195,
CABLENORTV ,OTROS INGRESOS OPERATIVOS,2018,8471106,
CATV. FULL IMAGEN ,TELEVISION DE PAGA,2018,182507,
CECTEL  ,TELEVISION DE PAGA,2018,147835,
CENTURYLINK PERU ,OTROS INGRESOS OPERATIVOS,2018,1668594,
CENTURYLINK PERU ,TELEFONIA FIJA DE ABONADOS,2018,7653065,
CENTURYLINK PERU ,TELEFONIA DE LARGA DISTANCIA,2018,21781800,
CENTURYLINK PERU ,TRANSMISION DE DATOS Y ALQUILER DE CIRCUITOS,2018,34542976,
CENTURYLINK PERU ,INTERNET FIJO,2018,124463812,
CESAR RIOS GOMEZ,TELEVISION DE PAGA,2018,49400,
CJG CABLE ,TELEVISION DE PAGA,2018,207005,
COLLECTE LOCALISATION SATELLITES PERU ,VENTA Y ALQUILER DE EQUIPOS,2018,406485,
COLLECTE LOCALISATION SATELLITES PERU ,TRANSMISION DE DATOS Y ALQUILER DE CIRCUITOS,2018,1606706,
COMPANNIA DE COMERCIO GLOBAL ,TELEFONIA FIJA DE ABONADOS,2018,763,
COMPANNIA DE COMERCIO GLOBAL ,OTROS INGRESOS OPERATIVOS,2018,30706,
COMPANNIA DE COMERCIO GLOBAL ,TRANSMISION DE DATOS Y ALQUILER DE CIRCUITOS,2018,40845,
COMPANNIA DE COMERCIO GLOBAL ,VENTA Y ALQUILER DE EQUIPOS,2018,47476,
COMPANNIA DE COMERCIO GLOBAL ,INTERNET FIJO,2018,358262,
COMPANNIA TELEFONICA ANDINA SAC,OTROS INGRESOS OPERATIVOS,2018,7064,
COMPANNIA TELEFONICA ANDINA SAC,TELEFONIA FIJA DE ABONADOS,2018,32023,
COMUNICACIONES J&F CABLE TV ,INTERNET FIJO,2018,78252,
COMUNICACIONES J&F CABLE TV ,OTROS INGRESOS OPERATIVOS,2018,109167,
COMUNICACIONES J&F CABLE TV ,TELEVISION DE PAGA,2018,7197742,
COMUNICACIONES PORCON ,TELEVISION DE PAGA,2018,3226268,
CONEXION ACTIVA ,TELEVISION DE PAGA,2018,122968,
CONSULTORA SEGURIDAD Y DESARROLLO ,VENTA Y ALQUILER DE EQUIPOS,2018,18229,
CONSULTORA SEGURIDAD Y DESARROLLO ,TRANSMISION DE DATOS Y ALQUILER DE CIRCUITOS,2018,65507,
CONVERGIA PERU ,TRANSMISION DE DATOS Y ALQUILER DE CIRCUITOS,2018,198168,
CONVERGIA PERU ,TELEFONIA DE LARGA DISTANCIA,2018,609375,
CONVERGIA PERU ,TELEFONIA FIJA DE ABONADOS,2018,1718789,
CONVERGIA PERU ,INTERNET FIJO,2018,2674765,
CONVERGIA PERU ,INTERCONEXION,2018,4432939,
DANTE DANIEL DE LA CRUZ CASTRO,TELEVISION DE PAGA,2018,83056,
DIRECTV PERU ,OTROS INGRESOS OPERATIVOS,2018,15782102,
DIRECTV PERU ,VENTA Y ALQUILER DE EQUIPOS,2018,80736705,
DIRECTV PERU ,TELEVISION DE PAGA,2018,271307193,
DKR VISION S.R.L,TELEVISION DE PAGA,2018,2322353,
DOLPHIN TELECOM DEL PERU ,VENTA Y ALQUILER DE EQUIPOS,2018,4306026,
DOLPHIN TELECOM DEL PERU ,SERVICIOS MOVILES,2018,8759182,
ECONOCABLE MEDIA ,TELEVISION DE PAGA,2018,9165673,
ELVIS CIRINEO LEON MONTERO,TELEVISION DE PAGA,2018,23005,
EMPRESA RADIODIFUSORA SAN JUAN ,TELEVISION DE PAGA,2018,3000,
ENTEL PERU ,TELEFONIA FIJA DE ABONADOS,2018,1142471,
ENTEL PERU ,TRANSMISION DE DATOS Y ALQUILER DE CIRCUITOS,2018,5256286,
ENTEL PERU ,OTROS INGRESOS OPERATIVOS,2018,14262252,
ENTEL PERU ,INTERNET FIJO,2018,74104838,
ENTEL PERU ,INTERCONEXION,2018,192171526,
ENTEL PERU ,VENTA Y ALQUILER DE EQUIPOS,2018,612988835,
ENTEL PERU ,SERVICIOS MOVILES,2018,1546983793,
EQUANT PERU ,TRANSMISION DE DATOS Y ALQUILER DE CIRCUITOS,2018,5662236,
FIBERLUX ,TELEFONIA FIJA DE ABONADOS,2018,881169,
FIBERLUX ,TRANSMISION DE DATOS Y ALQUILER DE CIRCUITOS,2018,12988748,
FIBERLUX ,INTERNET FIJO,2018,27529416,
FIBRATEL PERU ,TELEVISION DE PAGA,2018,1772,
FLOR DE MARIA GUERRA VELA,TELEVISION DE PAGA,2018,47321,
FRANCISCO HUGO MENA TIPTO,TELEVISION DE PAGA,2018,354567,
GERARDO IVAN CRUZ NNAZCO,TELEVISION DE PAGA,2018,7932,
GERMAN AIQUE VARGAS,TELEVISION DE PAGA,2018,162268,
GERMAN MARTIN PEREZ ECHEANDIA,TELEVISION DE PAGA,2018,57840,
GILAT NETWORKS PERU ,TRANSMISION DE DATOS Y ALQUILER DE CIRCUITOS,2018,518314,
GILAT NETWORKS PERU ,OTROS INGRESOS OPERATIVOS,2018,1336526,
GILAT NETWORKS PERU ,VENTA Y ALQUILER DE EQUIPOS,2018,71472,
GILAT NETWORKS PERU ,INTERCONEXION,2018,75001,
GILAT NETWORKS PERU ,TELEFONIA DE LARGA DISTANCIA,2018,507412,
GILAT NETWORKS PERU ,OTROS INGRESOS OPERATIVOS,2018,609305,
GILAT NETWORKS PERU ,TELEFONIA FIJA DE ABONADOS,2018,2245601,
GILAT NETWORKS PERU ,TELEFONIA DE USO PUBLICO,2018,5001350,
GILAT NETWORKS PERU ,INTERNET FIJO,2018,21105068,
GTD PERU ,TELEFONIA FIJA DE ABONADOS,2018,563859,
GTD PERU ,TELEFONIA DE LARGA DISTANCIA,2018,1300061,
GTD PERU ,VENTA Y ALQUILER DE EQUIPOS,2018,1360985,
GTD PERU ,OTROS INGRESOS OPERATIVOS,2018,5363157,
GTD PERU ,TRANSMISION DE DATOS Y ALQUILER DE CIRCUITOS,2018,5691969,
GTD PERU ,INTERNET FIJO,2018,15314724,
HECTOR RUBIO MORI,TELEVISION DE PAGA,2018,147415,
HOMETV ,TELEVISION DE PAGA,2018,1252311,
HUANUCO TELECOM ,INTERNET FIJO,2018,60698,
HUANUCO TELECOM ,OTROS INGRESOS OPERATIVOS,2018,114206,
HUANUCO TELECOM ,TELEVISION DE PAGA,2018,4882788,
HUASCARAN TELECOM ,OTROS INGRESOS OPERATIVOS,2018,183237,
HUASCARAN TELECOM ,TELEVISION DE PAGA,2018,4119237,
INCACEL MOVIL ,INTERCONEXION,2018,63629,
INCACEL MOVIL ,SERVICIOS MOVILES,2018,725356,
INCACEL MOVIL ,OTROS INGRESOS OPERATIVOS,2018,788834,
INFODUCTOS Y TELECOMUNICACIONES DEL PERU ,TELEFONIA FIJA DE ABONADOS,2018,227302,
INTERCONEXION TV ,TELEVISION DE PAGA,2018,152465,
INTERNEXA PERU ,INTERNET FIJO,2018,2956806,
INTERNEXA PERU ,TRANSMISION DE DATOS Y ALQUILER DE CIRCUITOS,2018,28383553,
INTERNEXA PERU ,OTROS INGRESOS OPERATIVOS,2018,41363314,
INTI SAT TELECOM ,TELEVISION DE PAGA,2018,138823,
INVERSIONES CARALMA ,TELEVISION DE PAGA,2018,640567,
INVERSIONES MOTUX SOCIEDAD ANONIMA CERRADA,TELEVISION DE PAGA,2018,389175,
INVERSIONES Y REPRESENTACIONES DOBLE C ,TELEVISION DE PAGA,2018,522969,
ISABEL TV ,TELEVISION DE PAGA,2018,8490,
JHON ANDERSON PENNALOZA QUINTANILLA,TELEVISION DE PAGA,2018,164235,
JUAN DANIEL CHAVARRIA COTRINA,TELEVISION DE PAGA,2018,80142,
KTV CABLE ,TELEVISION DE PAGA,2018,203867,
LAZUS PERU ,TRANSMISION DE DATOS Y ALQUILER DE CIRCUITOS,2018,4638167,
MAGRO Y CARDENAS VISTA TV ,TELEVISION DE PAGA,2018,39003,
MARIO LUIS CUBAS YGLESIAS,TELEVISION DE PAGA,2018,53094,
MEDIA NETWORKS LATIN AMERICA ,TRANSMISION DE DATOS Y ALQUILER DE CIRCUITOS,2018,597939,
MEDIA NETWORKS LATIN AMERICA ,OTROS INGRESOS OPERATIVOS,2018,644160,
MICROSYSTEM NET COMUNICACIONES ,TELEVISION DE PAGA,2018,1660031,
MULTISERVICIOS DE TELECOMUNICACIONES SATELITAL ,INTERNET FIJO,2018,964590,
MULTISERVICIOS DE TELECOMUNICACIONES SATELITAL ,TELEVISION DE PAGA,2018,1215918,
NETLINE PERU ,VENTA Y ALQUILER DE EQUIPOS,2018,283806,
NETLINE PERU ,TELEFONIA FIJA DE ABONADOS,2018,502669,
NETLINE PERU ,OTROS INGRESOS OPERATIVOS,2018,529342,
NETLINE PERU ,TELEFONIA DE LARGA DISTANCIA,2018,1112694,
NETLINE PERU ,TRANSMISION DE DATOS Y ALQUILER DE CIRCUITOS,2018,2155952,
NETLINE PERU ,INTERNET FIJO,2018,5352290,
O3B TELEPORT SERVICES (PERU) ,OTROS INGRESOS OPERATIVOS,2018,17428151,
OLO DEL PERU,TELEFONIA DE LARGA DISTANCIA,2018,592,
OLO DEL PERU,INTERNET FIJO,2018,4397294,
OLO DEL PERU,SERVICIOS MOVILES,2018,5550706,
OLO DEL PERU,VENTA Y ALQUILER DE EQUIPOS,2018,6418366,
OMNISAT CABLE TELEVISION ,VENTA Y ALQUILER DE EQUIPOS,2018,200279,
OMNISAT CABLE TELEVISION ,TELEVISION DE PAGA,2018,1237118,
OPTICAL NETWORKS,VENTA Y ALQUILER DE EQUIPOS,2018,4950666,
OPTICAL NETWORKS,TELEFONIA FIJA DE ABONADOS,2018,7955709,
OPTICAL NETWORKS,OTROS INGRESOS OPERATIVOS,2018,21386853,
OPTICAL NETWORKS,TRANSMISION DE DATOS Y ALQUILER DE CIRCUITOS,2018,22836317,
OPTICAL NETWORKS,INTERNET FIJO,2018,81686281,
OPTICOM ,TELEVISION DE PAGA,2018,248644,
P.T.A. TELECOMUNICACIONES ,TELEVISION DE PAGA,2018,38875,
PARABOLICA TV ,TELEVISION DE PAGA,2018,3506002,
PLANET CABLE ,TELEVISION DE PAGA,2018,1081047,
PRISONTEC C,TELEFONIA DE USO PUBLICO,2018,16284697,
PRODUCTORA PERUANA DE INFORMACION ,TELEFONIA DE LARGA DISTANCIA,2018,47360,
RED DE COMUNICACIONES DIGITALES ,TELEVISION DE PAGA,2018,176986,
RED INTERCABLE PERU ,OTROS INGRESOS OPERATIVOS,2018,1561417,
RED INTERCABLE PERU ,TELEVISION DE PAGA,2018,1867501,
REDES MULTIMEDIA PERU SAC,TELEVISION DE PAGA,2018,267846,
SAC PERU ,TRANSMISION DE DATOS Y ALQUILER DE CIRCUITOS,2018,6106463,
SENNAL DIGITAL LATINA ,TELEVISION DE PAGA,2018,106956,
SILVIA ELIZABETH GANOZA SAM,TELEVISION DE PAGA,2018,64530,
SISTEMA DE FIBRA OPTICA Y TELECOMUNICACIONES ,TELEVISION DE PAGA,2018,74398,
TE.SA.M. PERU  ,OTROS INGRESOS OPERATIVOS,2018,1384796,
TE.SA.M. PERU  ,SERVICIOS MOVILES,2018,10397038,
TELE STAR AMAZONAS S.R.L,TELEVISION DE PAGA,2018,178051,
TELECABLE IMPACTO TV ,TELEVISION DE PAGA,2018,106403,
TELECABLE SAN HILARION E.I.R.L,TELEVISION DE PAGA,2018,57642,
TELECABLE SAUCE ,TELEVISION DE PAGA,2018,12135,
TELECABLE TUMBES ,OTROS INGRESOS OPERATIVOS,2018,36385,
TELECABLE TUMBES ,TELEVISION DE PAGA,2018,118375,
TELECOMUNICACIONES FUTURO GROUP ,TELEVISION DE PAGA,2018,2022232,
TELECOMUNICACIONES MARINO E.I.R.L,TELEVISION DE PAGA,2018,459029,
TELEFONICA DEL PERU,TELEFONIA DE LARGA DISTANCIA,2018,41843999,
TELEFONICA DEL PERU,TELEFONIA DE USO PUBLICO,2018,68238352,
TELEFONICA DEL PERU,OTROS INGRESOS OPERATIVOS,2018,142417000,
TELEFONICA DEL PERU,INTERCONEXION,2018,501105000,
TELEFONICA DEL PERU,TELEFONIA FIJA DE ABONADOS,2018,547996237,
TELEFONICA DEL PERU,TRANSMISION DE DATOS Y ALQUILER DE CIRCUITOS,2018,605903000,
TELEFONICA DEL PERU,VENTA Y ALQUILER DE EQUIPOS,2018,1124064000,
TELEFONICA DEL PERU,TELEVISION DE PAGA,2018,1195907646,
TELEFONICA DEL PERU,INTERNET FIJO,2018,1293946766,
TELEFONICA DEL PERU,SERVICIOS MOVILES,2018,2580715000,
TELEVISION MINERA ,TELEVISION DE PAGA,2018,196761,
TODO TV VILLA RICA S.R.L,TELEVISION DE PAGA,2018,506514,
TV BELLAVISTA ,TELEVISION DE PAGA,2018,57440,
TV SAT KABEL ,TELEVISION DE PAGA,2018,244526,
TVS LORETO ,TELEVISION DE PAGA,2018,913374,
URDOY GARCIA GARCIA,TELEVISION DE PAGA,2018,52440,
VERIZON PERU ,TRANSMISION DE DATOS Y ALQUILER DE CIRCUITOS,2018,3616743,
VIA SATELITAL ,INTERNET FIJO,2018,52352,
VIETTEL PERU ,TELEFONIA DE LARGA DISTANCIA,2018,73310,
VIETTEL PERU ,TELEFONIA FIJA DE ABONADOS,2018,101789,
VIETTEL PERU ,OTROS INGRESOS OPERATIVOS,2018,249322,
VIETTEL PERU ,INTERNET FIJO,2018,2426770,
VIETTEL PERU ,TRANSMISION DE DATOS Y ALQUILER DE CIRCUITOS,2018,57589447,
VIETTEL PERU ,VENTA Y ALQUILER DE EQUIPOS,2018,120692290,
VIETTEL PERU ,INTERCONEXION,2018,178915955,
VIETTEL PERU ,SERVICIOS MOVILES,2018,698048117,
VIP CHANNEL ,OTROS INGRESOS OPERATIVOS,2018,3861,
VIP CHANNEL ,TELEVISION DE PAGA,2018,2203218,
VIVIANA MARINA RODRIGUEZ VIENA,TELEVISION DE PAGA,2018,286743,
VOZ Y TELEVISION ,TELEVISION DE PAGA,2018,520670,
WIDMAR PINEDO NOLORBE,TELEVISION DE PAGA,2018,34325,
WI-NET TELECOM ,INTERNET FIJO,2018,1908950,
WINNER SYSTEMS ,INTERNET FIJO,2018,128734,
WINNER SYSTEMS ,TELEFONIA DE USO PUBLICO,2018,146556,
WINNER SYSTEMS ,TELEFONIA FIJA DE ABONADOS,2018,487446,
WISP UNITEL ,INTERNET FIJO,2018,63619,
YACHAY TELECOMUNICACIONES ,TELEFONIA FIJA DE ABONADOS,2018,58446,
YACHAY TELECOMUNICACIONES ,VENTA Y ALQUILER DE EQUIPOS,2018,207099,
YACHAY TELECOMUNICACIONES ,OTROS INGRESOS OPERATIVOS,2018,1561239,
YACHAY TELECOMUNICACIONES ,TRANSMISION DE DATOS Y ALQUILER DE CIRCUITOS,2018,10431646,
A & P SERVITEL ,TELEVISION DE PAGA,2019,64302,
AGUSTINA SERVICIOS GENERALES ,INTERNET FIJO,2019,95956,
AMAZONIA TV ,TELEVISION DE PAGA,2019,1268682,
AMERICA MOVIL PERU,TELEFONIA DE USO PUBLICO,2019,1464685,
AMERICA MOVIL PERU,TELEFONIA DE LARGA DISTANCIA,2019,5607496,
AMERICA MOVIL PERU,TELEFONIA FIJA DE ABONADOS,2019,152170823,
AMERICA MOVIL PERU,TRANSMISION DE DATOS Y ALQUILER DE CIRCUITOS,2019,162546449,
AMERICA MOVIL PERU,INTERCONEXION,2019,174285375,
AMERICA MOVIL PERU,TELEVISION DE PAGA,2019,182582601,
AMERICA MOVIL PERU,INTERNET FIJO,2019,350182580,
AMERICA MOVIL PERU,OTROS INGRESOS OPERATIVOS,2019,966972347,
AMERICA MOVIL PERU,VENTA Y ALQUILER DE EQUIPOS,2019,1431809132,
AMERICA MOVIL PERU,SERVICIOS MOVILES,2019,2663221219,
AMERICATEL PERU ,INTERCONEXION,2019,6733023,
AMERICATEL PERU ,TELEFONIA DE LARGA DISTANCIA,2019,13218476,
AMERICATEL PERU ,TELEFONIA FIJA DE ABONADOS,2019,14111433,
AMERICATEL PERU ,OTROS INGRESOS OPERATIVOS,2019,22880857,
AMERICATEL PERU ,TRANSMISION DE DATOS Y ALQUILER DE CIRCUITOS,2019,34695725,
AMERICATEL PERU ,INTERNET FIJO,2019,42476486,
ANDESAT PERU ,OTROS INGRESOS OPERATIVOS,2019,851298,
ANDRES CULQUI CULQUI,TELEVISION DE PAGA,2019,85010,
ANURA PERU ,TELEFONIA DE USO PUBLICO,2019,61280,
ANURA PERU ,INTERCONEXION,2019,75253,
ANURA PERU ,TELEFONIA FIJA DE ABONADOS,2019,1059833,
ASOCIACION DE CABLE VISION SAN JACINTO,TELEVISION DE PAGA,2019,187912,
AT&T GLOBAL NETWORK SERVICES DEL PERU ,VENTA Y ALQUILER DE EQUIPOS,2019,184571,
AT&T GLOBAL NETWORK SERVICES DEL PERU ,TRANSMISION DE DATOS Y ALQUILER DE CIRCUITOS,2019,20439474,
AXESAT PERU ,INTERNET FIJO,2019,21048301,
AZTECA COMUNICACIONES PERU ,TRANSMISION DE DATOS Y ALQUILER DE CIRCUITOS,2019,12822259,
BEST CABLE PERU ,OTROS INGRESOS OPERATIVOS,2019,57288,
BEST CABLE PERU ,TELEVISION DE PAGA,2019,24628651,
BT LATAM PERU  ,INTERNET FIJO,2019,924147,
BT LATAM PERU  ,OTROS INGRESOS OPERATIVOS,2019,3480398,
BT LATAM PERU  ,TRANSMISION DE DATOS Y ALQUILER DE CIRCUITOS,2019,14863360,
CABLE CONTA ,TELEVISION DE PAGA,2019,292409,
CABLE INCA ,TELEVISION DE PAGA,2019,152020,
CABLE MAX ,TELEVISION DE PAGA,2019,109528,
CABLE ORIENTE PERUANO ,TELEVISION DE PAGA,2019,1385827,
CABLE PACIFICO ,VENTA Y ALQUILER DE EQUIPOS,2019,1517,
CABLE PACIFICO ,TELEVISION DE PAGA,2019,716114,
CABLE PREMIUM TV ,TELEVISION DE PAGA,2019,76511,
CABLE PUCALLPA ,TELEVISION DE PAGA,2019,1715026,
CABLE RED PERU S.R.L,TELEVISION DE PAGA,2019,443995,
CABLE SAUCE TV ,TELEVISION DE PAGA,2019,59445,
CABLE SISTEMAS ,TELEVISION DE PAGA,2019,214199,
CABLE STAR ,TELEVISION DE PAGA,2019,91598,
CABLE SUR TELECOMUNICACIONES ,TELEVISION DE PAGA,2019,815831,
CABLE VISION LORETO ,TELEVISION DE PAGA,2019,9215079,
CABLE YURIMAGUAS ,TELEVISION DE PAGA,2019,647228,
CABLECOM ,TELEVISION DE PAGA,2019,1729793,
CABLEMAX ,OTROS INGRESOS OPERATIVOS,2019,29786,
CABLEMAX ,TELEVISION DE PAGA,2019,376929,
CABLENORTV ,INTERNET FIJO,2019,433369,
CABLENORTV ,TELEVISION DE PAGA,2019,6844803,
CANTARO TV ,OTROS INGRESOS OPERATIVOS,2019,8153,
CANTARO TV ,TELEVISION DE PAGA,2019,152517,
CATV. FULL IMAGEN ,TELEVISION DE PAGA,2019,301877,
CECTEL  ,TELEVISION DE PAGA,2019,147835,
CENTURYLINK PERU ,TELEFONIA FIJA DE ABONADOS,2019,13386402,
CENTURYLINK PERU ,TRANSMISION DE DATOS Y ALQUILER DE CIRCUITOS,2019,30077321,
CENTURYLINK PERU ,TELEFONIA DE LARGA DISTANCIA,2019,38099761,
CENTURYLINK PERU ,OTROS INGRESOS OPERATIVOS,2019,60229033,
CENTURYLINK PERU ,INTERNET FIJO,2019,92201419,
CESAR RIOS GOMEZ,TELEVISION DE PAGA,2019,49400,
CHASQUI@NET ,INTERNET FIJO,2019,14784,
CJG CABLE ,TELEVISION DE PAGA,2019,232325,
COLLECTE LOCALISATION SATELLITES PERU ,VENTA Y ALQUILER DE EQUIPOS,2019,728089,
COLLECTE LOCALISATION SATELLITES PERU ,TRANSMISION DE DATOS Y ALQUILER DE CIRCUITOS,2019,6419663,
COMPANNIA DE COMERCIO GLOBAL ,VENTA Y ALQUILER DE EQUIPOS,2019,4386,
COMPANNIA DE COMERCIO GLOBAL ,OTROS INGRESOS OPERATIVOS,2019,10465,
COMPANNIA DE COMERCIO GLOBAL ,TRANSMISION DE DATOS Y ALQUILER DE CIRCUITOS,2019,28745,
COMPANNIA DE COMERCIO GLOBAL ,INTERNET FIJO,2019,121204,
COMUNICACIONES J&F CABLE TV ,INTERNET FIJO,2019,61855,
COMUNICACIONES J&F CABLE TV ,TELEVISION DE PAGA,2019,6662495,
COMUNICACIONES PORCON ,TELEVISION DE PAGA,2019,3226268,
CONEXION ACTIVA ,TELEVISION DE PAGA,2019,124585,
CONSULTORA SEGURIDAD Y DESARROLLO ,VENTA Y ALQUILER DE EQUIPOS,2019,14890,
CONSULTORA SEGURIDAD Y DESARROLLO ,TRANSMISION DE DATOS Y ALQUILER DE CIRCUITOS,2019,68936,
CONVERGIA PERU ,TRANSMISION DE DATOS Y ALQUILER DE CIRCUITOS,2019,313750,
CONVERGIA PERU ,TELEFONIA DE LARGA DISTANCIA,2019,431805,
CONVERGIA PERU ,TELEFONIA FIJA DE ABONADOS,2019,1640234,
CONVERGIA PERU ,INTERNET FIJO,2019,2891393,
CONVERGIA PERU ,INTERCONEXION,2019,4911081,
CORPORACION HNOS DJAR ,TELEVISION DE PAGA,2019,44340,
DANTE DANIEL DE LA CRUZ CASTRO,TELEVISION DE PAGA,2019,61947,
DIRECTV PERU ,OTROS INGRESOS OPERATIVOS,2019,7055599,
DIRECTV PERU ,VENTA Y ALQUILER DE EQUIPOS,2019,87215914,
DIRECTV PERU ,TELEVISION DE PAGA,2019,308580488,
DKR VISION S.R.L,TELEVISION DE PAGA,2019,2128462,
DOLPHIN TELECOM DEL PERU ,SERVICIOS MOVILES,2019,8547785,
DOLPHIN TELECOM DEL PERU ,VENTA Y ALQUILER DE EQUIPOS,2019,8942264,
ECONOCABLE MEDIA ,INTERNET FIJO,2019,1916245,
ECONOCABLE MEDIA ,TRANSMISION DE DATOS Y ALQUILER DE CIRCUITOS,2019,3371412,
ECONOCABLE MEDIA ,TELEVISION DE PAGA,2019,12382226,
ECONOCABLE PERU ,TELEVISION DE PAGA,2019,1457351,
ECONOCABLE ,TRANSMISION DE DATOS Y ALQUILER DE CIRCUITOS,2019,117075,
ECONOCABLE ,TELEVISION DE PAGA,2019,3111060,
ELVIS CIRINEO LEON MONTERO,TELEVISION DE PAGA,2019,18485,
EMPRESA RADIODIFUSORA SAN JUAN ,TELEVISION DE PAGA,2019,3000,
ENTEL PERU ,TELEFONIA FIJA DE ABONADOS,2019,997835,
ENTEL PERU ,TRANSMISION DE DATOS Y ALQUILER DE CIRCUITOS,2019,6431221,
ENTEL PERU ,OTROS INGRESOS OPERATIVOS,2019,31679227,
ENTEL PERU ,INTERNET FIJO,2019,89930610,
ENTEL PERU ,INTERCONEXION,2019,93245842,
ENTEL PERU ,VENTA Y ALQUILER DE EQUIPOS,2019,928608437,
ENTEL PERU ,SERVICIOS MOVILES,2019,1602946828,
EQUANT PERU ,TRANSMISION DE DATOS Y ALQUILER DE CIRCUITOS,2019,2229761,
FIBERLUX ,TELEFONIA FIJA DE ABONADOS,2019,881169,
FIBERLUX ,TRANSMISION DE DATOS Y ALQUILER DE CIRCUITOS,2019,16756968,
FIBERLUX ,INTERNET FIJO,2019,27227079,
FIBRATEL PERU ,INTERNET FIJO,2019,56186,
FIBRATEL PERU ,TELEVISION DE PAGA,2019,132517,
FLOR DE MARIA GUERRA VELA,TELEVISION DE PAGA,2019,27180,
FRANCISCO HUGO MENA TIPTO,TELEVISION DE PAGA,2019,345568,
GEO SUPPLY PERU ,VENTA Y ALQUILER DE EQUIPOS,2019,288124,
GEO SUPPLY PERU ,SERVICIOS MOVILES,2019,493709,
GERARDO IVAN CRUZ NNAZCO,TELEVISION DE PAGA,2019,7932,
GERMAN AIQUE VARGAS,TELEVISION DE PAGA,2019,118928,
GIGA & MEGA PLUS TV ,INTERNET FIJO,2019,92160,
GIGA & MEGA PLUS TV ,TELEVISION DE PAGA,2019,332977,
GILAT NETWORKS PERU ,OTROS INGRESOS OPERATIVOS,2019,1440526,
GILAT NETWORKS PERU ,TRANSMISION DE DATOS Y ALQUILER DE CIRCUITOS,2019,8870627,
GILAT NETWORKS PERU ,INTERCONEXION,2019,47993,
GILAT NETWORKS PERU ,VENTA Y ALQUILER DE EQUIPOS,2019,116928,
GILAT NETWORKS PERU ,TELEFONIA DE LARGA DISTANCIA,2019,323022,
GILAT NETWORKS PERU ,OTROS INGRESOS OPERATIVOS,2019,1532101,
GILAT NETWORKS PERU ,TELEFONIA FIJA DE ABONADOS,2019,1596250,
GILAT NETWORKS PERU ,TELEFONIA DE USO PUBLICO,2019,2215795,
GILAT NETWORKS PERU ,INTERNET FIJO,2019,19797410,
GTD PERU ,TELEFONIA FIJA DE ABONADOS,2019,968166,
GTD PERU ,VENTA Y ALQUILER DE EQUIPOS,2019,1416342,
GTD PERU ,TELEFONIA DE LARGA DISTANCIA,2019,1893362,
GTD PERU ,OTROS INGRESOS OPERATIVOS,2019,6164981,
GTD PERU ,TRANSMISION DE DATOS Y ALQUILER DE CIRCUITOS,2019,8572405,
GTD PERU ,INTERNET FIJO,2019,20236657,
GUINEA MOBILE ,SERVICIOS MOVILES,2019,17418,
HECTOR RUBIO MORI,TELEVISION DE PAGA,2019,164762,
HOMETV ,TELEVISION DE PAGA,2019,1252311,
HUANUCO TELECOM ,INTERNET FIJO,2019,109166,
HUANUCO TELECOM ,TELEVISION DE PAGA,2019,4210917,
HUASCARAN TELECOM ,OTROS INGRESOS OPERATIVOS,2019,113132,
HUASCARAN TELECOM ,TELEVISION DE PAGA,2019,4111279,
